TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"_timestamp_d","ContainerId_g","ContainerGroupName_s",Category,"Stream_s","EnvironmentName_s","ContainerName_s","time_t [UTC]","Log_s","ContainerGroupId_g","ContainerImage_s","RevisionName_s","ContainerAppName_s",Type,"_ResourceId"
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:27:29.716 AM",,,"1755588449.14374","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:27:28.724 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:27:29.716 AM",,,"1755588449.14374","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:27:28.724 AM","      Publishing order: 6a56b21f-f6a8-4147-82d5-170dbe3a63b7","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:27:29.716 AM",,,"1755588449.14374","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:27:28.726 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:27:29.716 AM",,,"1755588449.14374","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:27:28.726 AM","      Published Order: 6a56b21f-f6a8-4147-82d5-170dbe3a63b7","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:27:29.716 AM",,,"1755588449.14374","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:27:28.727 AM","info: Microsoft.EntityFrameworkCore.Update[30100]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:27:29.716 AM",,,"1755588449.14374","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:27:28.727 AM","      Saved 3 entities to in-memory store.","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:28:10.124 AM",,,"1755588489.20016","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:28:08.869 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:28:10.124 AM",,,"1755588489.20016","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:28:08.870 AM","      Publishing order: 29dec5fa-740f-455c-9d12-a2016d47d8d1","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:28:10.124 AM",,,"1755588489.20016","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:28:08.872 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:28:10.124 AM",,,"1755588489.20017","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:28:08.872 AM","      Published Order: 29dec5fa-740f-455c-9d12-a2016d47d8d1","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:28:10.124 AM",,,"1755588489.20017","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:28:08.872 AM","info: Microsoft.EntityFrameworkCore.Update[30100]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:28:10.124 AM",,,"1755588489.20017","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:28:08.872 AM","      Saved 3 entities to in-memory store.","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:42.774 AM",,,"1755588341.59675","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:41.353 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:42.774 AM",,,"1755588341.59675","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:41.353 AM","      Publishing order: 0addde13-f4f9-4536-b85c-be738b708bb8","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:42.774 AM",,,"1755588341.59675","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:41.356 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:42.774 AM",,,"1755588341.59675","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:41.356 AM","      Published Order: 0addde13-f4f9-4536-b85c-be738b708bb8","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:42.774 AM",,,"1755588341.59675","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:41.356 AM","info: Microsoft.EntityFrameworkCore.Update[30100]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:42.774 AM",,,"1755588341.59675","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:41.356 AM","      Saved 3 entities to in-memory store.","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:43.756 AM",,,"1755588342.59703","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:42.357 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:43.756 AM",,,"1755588342.59703","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:42.357 AM","      Publishing order: faf05507-662f-42a9-b5ca-a899a96324c6","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:43.756 AM",,,"1755588342.59703","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:42.359 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:43.756 AM",,,"1755588342.59703","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:42.359 AM","      Published Order: faf05507-662f-42a9-b5ca-a899a96324c6","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:43.756 AM",,,"1755588342.59703","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:42.360 AM","info: Microsoft.EntityFrameworkCore.Update[30100]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:43.756 AM",,,"1755588342.59703","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:42.360 AM","      Saved 3 entities to in-memory store.","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:44.945 AM",,,"1755588343.59672","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:43.361 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:44.945 AM",,,"1755588343.59673","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:43.361 AM","      Publishing order: cfe60ab6-e5c7-48e1-acee-1660eda95e0d","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:44.945 AM",,,"1755588343.59673","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:43.363 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:44.945 AM",,,"1755588343.59673","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:43.363 AM","      Published Order: cfe60ab6-e5c7-48e1-acee-1660eda95e0d","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:44.945 AM",,,"1755588343.59673","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:43.364 AM","info: Microsoft.EntityFrameworkCore.Update[30100]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:44.945 AM",,,"1755588343.59673","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:43.364 AM","      Saved 3 entities to in-memory store.","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:45.850 AM",,,"1755588345.09744","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:44.364 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:45.850 AM",,,"1755588345.09744","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:44.364 AM","      Publishing order: cbfc95f0-07ca-4271-ac5e-c02b95fa1d43","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:45.850 AM",,,"1755588345.09744","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:44.367 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:45.850 AM",,,"1755588345.09744","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:44.367 AM","      Published Order: cbfc95f0-07ca-4271-ac5e-c02b95fa1d43","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:45.850 AM",,,"1755588345.09744","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:44.368 AM","info: Microsoft.EntityFrameworkCore.Update[30100]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:45.850 AM",,,"1755588345.09745","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:44.368 AM","      Saved 3 entities to in-memory store.","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:48.653 AM",,,"1755588347.59608","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:47.376 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:48.653 AM",,,"1755588347.59608","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:47.376 AM","      Publishing order: 883b8395-a790-4e12-b7d6-23b576fc5386","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:48.653 AM",,,"1755588347.59608","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:47.379 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:48.653 AM",,,"1755588347.59608","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:47.379 AM","      Published Order: 883b8395-a790-4e12-b7d6-23b576fc5386","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:48.653 AM",,,"1755588347.59608","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:47.380 AM","info: Microsoft.EntityFrameworkCore.Update[30100]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:48.653 AM",,,"1755588347.59608","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:47.380 AM","      Saved 3 entities to in-memory store.","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:50.717 AM",,,"1755588349.5971","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:49.384 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:50.733 AM",,,"1755588349.5971","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:49.384 AM","      Publishing order: 25062a1f-96c0-469e-b3a7-1278877f10e8","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:50.733 AM",,,"1755588349.5971","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:49.387 AM","info: OrderGenerator[0]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:50.733 AM",,,"1755588349.5971","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:49.387 AM","      Published Order: 25062a1f-96c0-469e-b3a7-1278877f10e8","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:50.733 AM",,,"1755588349.5971","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:49.387 AM","info: Microsoft.EntityFrameworkCore.Update[30100]","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
"7a5c3d7e-dc15-41a5-9fc5-2cc8001226f9",RestAPI,,,"8/19/2025, 7:25:50.733 AM",,,"1755588349.5971","9fedfdf2-066a-43b7-8654-1ef0192b1315","order-service-8--dwgolpd-75fc97bb67-cqbcg",ContainerAppConsoleLogs,stdout,"redbush-40923ed0","order-service-8","8/19/2025, 7:25:49.387 AM","      Saved 3 entities to in-memory store.","bbba8b48-4260-4f34-b414-0d4d9ceb818a","alxintro18.azurecr.io/order-service:v1","order-service-8--dwgolpd","order-service-8","ContainerAppConsoleLogs_CL",
